path,category,eco_label,fold,split
data/ESC-50/audio_16k/5-208810-A-11.wav,sea_waves,nature,5,val
data/ESC-50/audio_16k/5-208810-B-11.wav,sea_waves,nature,5,val
data/ESC-50/audio_16k/5-209719-A-24.wav,coughing,human,5,val
data/ESC-50/audio_16k/5-209989-A-22.wav,clapping,human,5,val
data/ESC-50/audio_16k/5-209992-A-44.wav,engine,motor,5,val
data/ESC-50/audio_16k/5-209992-B-44.wav,engine,motor,5,val
data/ESC-50/audio_16k/5-210540-A-13.wav,crickets,nature,5,val
data/ESC-50/audio_16k/5-211197-A-24.wav,coughing,human,5,val
data/ESC-50/audio_16k/5-213077-A-11.wav,sea_waves,nature,5,val
data/ESC-50/audio_16k/5-213293-A-23.wav,breathing,human,5,val
data/ESC-50/audio_16k/5-213836-A-9.wav,crow,bird,5,val
data/ESC-50/audio_16k/5-213836-B-9.wav,crow,bird,5,val
data/ESC-50/audio_16k/5-213836-C-9.wav,crow,bird,5,val
data/ESC-50/audio_16k/5-213836-D-9.wav,crow,bird,5,val
data/ESC-50/audio_16k/5-214869-A-9.wav,crow,bird,5,val
data/ESC-50/audio_16k/5-215172-A-13.wav,crickets,nature,5,val
data/ESC-50/audio_16k/5-215179-A-13.wav,crickets,nature,5,val
data/ESC-50/audio_16k/5-216213-A-13.wav,crickets,nature,5,val
data/ESC-50/audio_16k/5-216214-A-13.wav,crickets,nature,5,val
data/ESC-50/audio_16k/5-216216-A-13.wav,crickets,nature,5,val
data/ESC-50/audio_16k/5-216370-A-41.wav,chainsaw,motor,5,val
data/ESC-50/audio_16k/5-216370-B-41.wav,chainsaw,motor,5,val
data/ESC-50/audio_16k/5-217186-A-16.wav,wind,nature,5,val
data/ESC-50/audio_16k/5-217186-B-16.wav,wind,nature,5,val
data/ESC-50/audio_16k/5-217186-C-16.wav,wind,nature,5,val
data/ESC-50/audio_16k/5-218494-A-22.wav,clapping,human,5,val
data/ESC-50/audio_16k/5-219379-A-11.wav,sea_waves,nature,5,val
data/ESC-50/audio_16k/5-219379-B-11.wav,sea_waves,nature,5,val
data/ESC-50/audio_16k/5-219379-C-11.wav,sea_waves,nature,5,val
data/ESC-50/audio_16k/5-220026-A-21.wav,sneezing,human,5,val
data/ESC-50/audio_16k/5-220027-A-21.wav,sneezing,human,5,val
data/ESC-50/audio_16k/5-220955-A-40.wav,helicopter,motor,5,val
data/ESC-50/audio_16k/5-221518-A-21.wav,sneezing,human,5,val
data/ESC-50/audio_16k/5-221567-A-22.wav,clapping,human,5,val
data/ESC-50/audio_16k/5-221568-A-22.wav,clapping,human,5,val
data/ESC-50/audio_16k/5-221593-A-21.wav,sneezing,human,5,val
data/ESC-50/audio_16k/5-221950-A-22.wav,clapping,human,5,val
data/ESC-50/audio_16k/5-222041-A-9.wav,crow,bird,5,val
data/ESC-50/audio_16k/5-222524-A-41.wav,chainsaw,motor,5,val
data/ESC-50/audio_16k/5-232272-A-44.wav,engine,motor,5,val
data/ESC-50/audio_16k/5-232816-A-23.wav,breathing,human,5,val
data/ESC-50/audio_16k/5-233160-A-1.wav,rooster,bird,5,val
data/ESC-50/audio_16k/5-233260-A-23.wav,breathing,human,5,val
data/ESC-50/audio_16k/5-233787-A-7.wav,insects,nature,5,val
data/ESC-50/audio_16k/5-234335-A-23.wav,breathing,human,5,val
data/ESC-50/audio_16k/5-234879-A-1.wav,rooster,bird,5,val
data/ESC-50/audio_16k/5-234879-B-1.wav,rooster,bird,5,val
data/ESC-50/audio_16k/5-235507-A-44.wav,engine,motor,5,val
data/ESC-50/audio_16k/5-235593-A-23.wav,breathing,human,5,val
data/ESC-50/audio_16k/5-238492-A-23.wav,breathing,human,5,val
data/ESC-50/audio_16k/5-240671-A-44.wav,engine,motor,5,val
data/ESC-50/audio_16k/5-242490-A-14.wav,chirping_birds,bird,5,val
data/ESC-50/audio_16k/5-242491-A-14.wav,chirping_birds,bird,5,val
data/ESC-50/audio_16k/5-242711-A-9.wav,crow,bird,5,val
data/ESC-50/audio_16k/5-242932-A-26.wav,laughing,human,5,val
data/ESC-50/audio_16k/5-242932-B-26.wav,laughing,human,5,val
data/ESC-50/audio_16k/5-243448-A-14.wav,chirping_birds,bird,5,val
data/ESC-50/audio_16k/5-243449-A-14.wav,chirping_birds,bird,5,val
data/ESC-50/audio_16k/5-243450-A-14.wav,chirping_birds,bird,5,val
data/ESC-50/audio_16k/5-243459-A-14.wav,chirping_birds,bird,5,val
data/ESC-50/audio_16k/5-243459-B-14.wav,chirping_birds,bird,5,val
data/ESC-50/audio_16k/5-243773-A-44.wav,engine,motor,5,val
data/ESC-50/audio_16k/5-243773-B-44.wav,engine,motor,5,val
data/ESC-50/audio_16k/5-243783-A-44.wav,engine,motor,5,val
data/ESC-50/audio_16k/5-244315-A-6.wav,hen,bird,5,val
data/ESC-50/audio_16k/5-244315-B-6.wav,hen,bird,5,val
data/ESC-50/audio_16k/5-244315-C-6.wav,hen,bird,5,val
data/ESC-50/audio_16k/5-244526-A-26.wav,laughing,human,5,val
data/ESC-50/audio_16k/5-248341-A-6.wav,hen,bird,5,val
data/ESC-50/audio_16k/5-248341-B-6.wav,hen,bird,5,val
data/ESC-50/audio_16k/5-248341-C-6.wav,hen,bird,5,val
data/ESC-50/audio_16k/5-249937-A-22.wav,clapping,human,5,val
data/ESC-50/audio_16k/5-251489-A-24.wav,coughing,human,5,val
data/ESC-50/audio_16k/5-253534-A-26.wav,laughing,human,5,val
data/ESC-50/audio_16k/5-254160-A-22.wav,clapping,human,5,val
data/ESC-50/audio_16k/5-257839-A-14.wav,chirping_birds,bird,5,val
data/ESC-50/audio_16k/5-259514-A-26.wav,laughing,human,5,val
data/ESC-50/audio_16k/5-260164-A-23.wav,breathing,human,5,val
data/ESC-50/audio_16k/5-261325-A-9.wav,crow,bird,5,val
data/ESC-50/audio_16k/5-261464-A-23.wav,breathing,human,5,val
data/ESC-50/audio_16k/5-262957-A-22.wav,clapping,human,5,val
data/ESC-50/audio_16k/5-263775-A-26.wav,laughing,human,5,val
data/ESC-50/audio_16k/5-263775-B-26.wav,laughing,human,5,val
data/ESC-50/audio_16k/5-263831-A-6.wav,hen,bird,5,val
data/ESC-50/audio_16k/5-263831-B-6.wav,hen,bird,5,val
