filepath,source,original_label,label,label_id,split
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/341725.wav,FSD50K-dev,"Laughter,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/398724.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/185957.wav,FSD50K-eval,"Skateboard,Vehicle",motor,2,train
data/ESC-50/audio/4-175856-A-43.wav,ESC-50,car_horn,motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/103413.wav,FSD50K-dev,"Livestock_and_farm_animals_and_working_animals,Animal",animal,5,train
data/ESC-50/audio/4-232495-A-6.wav,ESC-50,hen,animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/243643.wav,FSD50K-dev,"Clock,Mechanisms",motor,2,train
data/ESC-50/audio/3-140199-D-8.wav,ESC-50,sheep,animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/238039.wav,FSD50K-dev,Wind,rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/403154.wav,FSD50K-dev,"Livestock_and_farm_animals_and_working_animals,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/208862.wav,FSD50K-dev,Wind,rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/160157.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/269343.wav,FSD50K-dev,"Raindrop,Drip,Rain,Water,Liquid",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/160821.wav,FSD50K-dev,"Bus,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/235884.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/422718.wav,FSD50K-dev,"Male_speech_and_man_speaking,Speech,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/214147.wav,FSD50K-eval,"Applause,Crowd,Human_group_actions",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/236052.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/256172.wav,FSD50K-eval,"Thunder,Rain,Water,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/187956.wav,FSD50K-dev,"Clapping,Hands",human,1,train
data/ESC-50/audio/3-160993-A-3.wav,ESC-50,cow,animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/55014.wav,FSD50K-dev,"Laughter,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/277195.wav,FSD50K-dev,"Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/34973.wav,FSD50K-dev,"Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/212197.wav,FSD50K-dev,"Traffic_noise_and_roadway_noise,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/217105.wav,FSD50K-dev,Animal,animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/250009.wav,FSD50K-dev,"Engine_starting,Engine",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/77434.wav,FSD50K-dev,"Speech,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/404060.wav,FSD50K-dev,"Sawing,Tools",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/245674.wav,FSD50K-dev,"Waves_and_surf,Wind,Ocean,Water",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/366797.wav,FSD50K-dev,Chewing_and_mastication,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/365636.wav,FSD50K-eval,"Child_speech_and_kid_speaking,Speech,Human_voice",human,1,train
data/ESC-50/audio/4-161303-B-5.wav,ESC-50,cat,animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/369293.wav,FSD50K-eval,"Fill_(with_liquid),Sigh,Glass,Liquid,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/380811.wav,FSD50K-eval,"Motorcycle,Engine,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/215339.wav,FSD50K-dev,"Laughter,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/399254.wav,FSD50K-dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",motor,2,train
data/ESC-50/audio/1-97392-A-0.wav,ESC-50,dog,animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/84659.wav,FSD50K-dev,"Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/17437.wav,FSD50K-dev,"Mechanical_fan,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/110614.wav,FSD50K-eval,"Livestock_and_farm_animals_and_working_animals,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/82716.wav,FSD50K-eval,"Male_speech_and_man_speaking,Zipper_(clothing),Speech,Human_voice,Domestic_sounds_and_home_sounds",human,1,train
data/ESC-50/audio/2-82274-B-5.wav,ESC-50,cat,animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/77601.wav,FSD50K-dev,"Squeak,Walk_and_footsteps",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/185727.wav,FSD50K-dev,"Car,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/67627.wav,FSD50K-dev,"Male_speech_and_man_speaking,Speech,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/232301.wav,FSD50K-dev,"Car,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/32544.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/38247.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/67639.wav,FSD50K-dev,"Male_speech_and_man_speaking,Speech,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/81202.wav,FSD50K-dev,"Applause,Clapping,Human_group_actions,Hands",human,1,train
data/ESC-50/audio/2-104105-A-19.wav,ESC-50,thunderstorm,rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/17063.wav,FSD50K-eval,"Printer,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/237731.wav,FSD50K-dev,"Thunder,Rain,Water,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/399129.wav,FSD50K-eval,"Male_singing,Singing,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/17152.wav,FSD50K-eval,"Breathing,Respiratory_sounds",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/164309.wav,FSD50K-dev,"Mechanical_fan,Engine,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/17083.wav,FSD50K-eval,"Raindrop,Thunder,Rain,Water,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/3185.wav,FSD50K-dev,Engine,motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/208318.wav,FSD50K-dev,Burping_and_eructation,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/70056.wav,FSD50K-dev,"Cowbell,Livestock_and_farm_animals_and_working_animals,Bell,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/48495.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/83974.wav,FSD50K-dev,"Laughter,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/270431.wav,FSD50K-dev,"Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/133751.wav,FSD50K-dev,"Engine,Car,Motor_vehicle_(road),Vehicle",motor,2,train
data/ESC-50/audio/5-217186-C-16.wav,ESC-50,wind,rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/51034.wav,FSD50K-dev,Wind,rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/165688.wav,FSD50K-dev,"Camera,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/236200.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/124078.wav,FSD50K-dev,"Subway_and_metro_and_underground,Rail_transport,Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/398091.wav,FSD50K-dev,"Livestock_and_farm_animals_and_working_animals,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/400503.wav,FSD50K-dev,"Laughter,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/379916.wav,FSD50K-dev,"Squeak,Slam,Alarm,Car,Motor_vehicle_(road),Vehicle,Door,Domestic_sounds_and_home_sounds",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/21191.wav,FSD50K-dev,"Motorcycle,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/57774.wav,FSD50K-eval,"Sneeze,Respiratory_sounds",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/253658.wav,FSD50K-dev,"Tick-tock,Clock,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/66398.wav,FSD50K-dev,"Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/231495.wav,FSD50K-eval,"Chuckle_and_chortle,Laughter,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/383444.wav,FSD50K-eval,"Idling,Wood,Tools,Engine",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/79012.wav,FSD50K-dev,"Crowd,Human_group_actions",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/177844.wav,FSD50K-eval,"Camera,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/250080.wav,FSD50K-dev,"Train,Rail_transport,Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/197436.wav,FSD50K-eval,"Ratchet_and_pawl,Door,Domestic_sounds_and_home_sounds,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/386879.wav,FSD50K-dev,"Walk_and_footsteps,Wood",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/305.wav,FSD50K-dev,"Purr,Cat,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/351390.wav,FSD50K-dev,"Thunder,Rain,Water,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/328052.wav,FSD50K-eval,"Male_speech_and_man_speaking,Whispering,Domestic_sounds_and_home_sounds,Speech,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/372548.wav,FSD50K-dev,"Mechanical_fan,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/123022.wav,FSD50K-dev,"Rattle,Engine_starting,Car,Motor_vehicle_(road),Vehicle,Engine",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/407698.wav,FSD50K-eval,"Engine,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/383879.wav,FSD50K-eval,"Printer,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/78960.wav,FSD50K-eval,"Mechanisms,Bicycle,Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/38245.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,train
data/ESC-50/audio/2-114609-B-28.wav,ESC-50,snoring,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/331542.wav,FSD50K-dev,"Vehicle_horn_and_car_horn_and_honking,Vehicle,Car,Motor_vehicle_(road),Alarm",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/197284.wav,FSD50K-dev,"Crowd,Human_group_actions",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/335749.wav,FSD50K-dev,"Raindrop,Drip,Rain,Water,Liquid",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/220045.wav,FSD50K-eval,"Screaming,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/77421.wav,FSD50K-dev,"Child_speech_and_kid_speaking,Speech,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/118201.wav,FSD50K-dev,"Camera,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/390492.wav,FSD50K-dev,"Meow,Cat,Domestic_animals_and_pets,Animal",animal,5,train
data/ESC-50/audio/1-64398-A-41.wav,ESC-50,chainsaw,motor,2,train
data/ESC-50/audio/1-27724-A-1.wav,ESC-50,rooster,animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/34585.wav,FSD50K-eval,"Walk_and_footsteps,Slam,Wood,Door,Domestic_sounds_and_home_sounds",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/76662.wav,FSD50K-dev,"Shout,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/98405.wav,FSD50K-dev,Human_voice,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/322211.wav,FSD50K-dev,Hands,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/420319.wav,FSD50K-dev,Wind,rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/411786.wav,FSD50K-eval,"Bark,Cowbell,Dog,Domestic_animals_and_pets,Animal,Bell",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/379381.wav,FSD50K-dev,"Engine_starting,Bus,Motor_vehicle_(road),Vehicle,Engine",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/191172.wav,FSD50K-dev,Engine,motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/269121.wav,FSD50K-dev,"Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/135850.wav,FSD50K-eval,"Ratchet_and_pawl,Tools,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/315758.wav,FSD50K-dev,"Motor_vehicle_(road),Siren,Vehicle,Alarm",motor,2,train
data/ESC-50/audio/1-50060-A-10.wav,ESC-50,rain,rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/51361.wav,FSD50K-dev,"Camera,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/235559.wav,FSD50K-eval,"Engine,Domestic_sounds_and_home_sounds",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/58967.wav,FSD50K-dev,"Purr,Cat,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/416686.wav,FSD50K-dev,"Child_speech_and_kid_speaking,Speech,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/410137.wav,FSD50K-dev,"Idling,Engine_starting,Car,Motor_vehicle_(road),Vehicle,Engine",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/390143.wav,FSD50K-dev,"Purr,Cat,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/320345.wav,FSD50K-dev,Animal,animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/415209.wav,FSD50K-dev,"Meow,Cat,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/397622.wav,FSD50K-eval,Engine,motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/128468.wav,FSD50K-dev,"Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/120754.wav,FSD50K-dev,"Laughter,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/127032.wav,FSD50K-dev,"Laughter,Human_voice",human,1,train
data/ESC-50/audio/4-132816-A-26.wav,ESC-50,laughing,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/260773.wav,FSD50K-eval,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/344528.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/256771.wav,FSD50K-dev,"Male_speech_and_man_speaking,Speech,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/58369.wav,FSD50K-eval,"Motor_vehicle_(road),Siren,Vehicle,Alarm",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/379994.wav,FSD50K-dev,"Train,Rail_transport,Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/183139.wav,FSD50K-dev,"Singing,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/35105.wav,FSD50K-dev,"Applause,Human_group_actions",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/1045.wav,FSD50K-eval,"Motorcycle,Engine,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/328541.wav,FSD50K-eval,"Alarm,Truck,Boat_and_Water_vehicle,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/71012.wav,FSD50K-dev,"Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/237336.wav,FSD50K-dev,"Car_passing_by,Car,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/424949.wav,FSD50K-eval,"Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/59778.wav,FSD50K-dev,"Subway_and_metro_and_underground,Rail_transport,Vehicle",motor,2,train
data/ESC-50/audio/4-180380-A-10.wav,ESC-50,rain,rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/236229.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/74384.wav,FSD50K-dev,"Motorcycle,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/245794.wav,FSD50K-dev,"Motorcycle,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/52323.wav,FSD50K-eval,"Breathing,Cough,Respiratory_sounds",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/432686.wav,FSD50K-dev,Wind,rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/64459.wav,FSD50K-eval,"Thunder,Rain,Water,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/215967.wav,FSD50K-dev,"Drill,Power_tool,Tools",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/403430.wav,FSD50K-dev,"Alarm,Car,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/232963.wav,FSD50K-eval,"Bicycle_bell,Engine,Bicycle,Vehicle,Alarm,Bell",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/77448.wav,FSD50K-dev,"Speech,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/32621.wav,FSD50K-dev,Mechanisms,motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/150880.wav,FSD50K-dev,"Clock,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/236048.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/62207.wav,FSD50K-dev,"Meow,Cat,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/204947.wav,FSD50K-eval,"Sawing,Tools",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/271266.wav,FSD50K-dev,"Livestock_and_farm_animals_and_working_animals,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/371450.wav,FSD50K-eval,"Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/75721.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/377298.wav,FSD50K-dev,"Engine_starting,Engine",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/201852.wav,FSD50K-dev,Walk_and_footsteps,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/208651.wav,FSD50K-dev,"Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/354023.wav,FSD50K-eval,"Thunder,Rain,Water,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/424770.wav,FSD50K-eval,"Raindrop,Rain,Water",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/53378.wav,FSD50K-dev,"Livestock_and_farm_animals_and_working_animals,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/54979.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,train
data/ESC-50/audio/3-161010-A-43.wav,ESC-50,car_horn,motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/395041.wav,FSD50K-dev,"Squeak,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/92972.wav,FSD50K-dev,"Child_speech_and_kid_speaking,Speech,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/94868.wav,FSD50K-eval,"Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/94404.wav,FSD50K-dev,"Livestock_and_farm_animals_and_working_animals,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/375999.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,train
data/ESC-50/audio/2-118072-A-0.wav,ESC-50,dog,animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/74649.wav,FSD50K-dev,Fart,human,1,train
data/ESC-50/audio/4-161105-A-47.wav,ESC-50,airplane,motor,2,train
data/ESC-50/audio/2-188822-A-40.wav,ESC-50,helicopter,motor,2,train
data/ESC-50/audio/2-106019-A-13.wav,ESC-50,crickets,insect,4,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/58548.wav,FSD50K-eval,"Traffic_noise_and_roadway_noise,Accelerating_and_revving_and_vroom,Car,Motor_vehicle_(road),Vehicle,Engine",motor,2,train
data/ESC-50/audio/4-223125-A-14.wav,ESC-50,chirping_birds,bird,0,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/140592.wav,FSD50K-dev,"Fixed-wing_aircraft_and_airplane,Aircraft,Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/118077.wav,FSD50K-eval,"Idling,Engine_starting,Car,Motor_vehicle_(road),Vehicle,Engine",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/412433.wav,FSD50K-dev,"Motorcycle,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/365711.wav,FSD50K-eval,"Camera,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/254414.wav,FSD50K-dev,"Speech,Human_voice",human,1,train
data/ESC-50/audio/5-198891-D-8.wav,ESC-50,sheep,animal,5,train
data/ESC-50/audio/1-31251-A-6.wav,ESC-50,hen,animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/376926.wav,FSD50K-eval,"Tick-tock,Alarm,Fire,Boom,Clock,Mechanisms,Explosion",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/104017.wav,FSD50K-dev,"Mechanical_fan,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/336556.wav,FSD50K-dev,"Camera,Mechanisms",motor,2,train
